|Run	|Epoch	#PerTrlMSec	#FillSSE	#FillAvgSSE	#FillPctErr	#FillPctCor	#FillCosDiff	#InpSSE	#InpAvgSSE	#InpPctErr	#InpPctCor	#InpCosDiff	#UnAmbFillErr	#AmbFillErr	#CurQFillErr	#RevQFillErr	#UnAmbFillSSE	#AmbFillSSE	#CurQFillSSE	#RevQFillSSE	#UnAmbFillCosDiff	#AmbFillCosDiff	#CurQFillCosDiff	#RevQFillCosDiff	#Encode ActAvg	#Encode Hog	#Encode Dead	#EncodeCT ActAvg	#EncodeCT Hog	#EncodeCT Dead	#Gestalt ActAvg	#Gestalt Hog	#Gestalt Dead	#GestaltCT ActAvg	#GestaltCT Hog	#GestaltCT Dead	#Decode ActAvg	#Decode Hog	#Decode Dead
0	131	13.55	0.3899	0.007089	0.228	0.772	0.7753	0.2661	0.005321	0.2975	0.7025	0.6554	0.1211	0.2748	0.114	0.3147	0.2053	0.4718	0.1991	0.533	0.8809	0.7288	0.8858	0.6922	0.2079	0.1111	0	0.1145	0.08333	0.07639	0.05453	0	0.3194	0.03536	0	0.125	0.1465	0	0.006944
0	132	13.3	0.3283	0.005969	0.1992	0.8008	0.8083	0.2981	0.005963	0.3371	0.6629	0.6291	0.123	0.2158	0.112	0.2595	0.1949	0.3611	0.1872	0.4242	0.8853	0.7898	0.892	0.7507	0.2086	0.1111	0	0.1144	0.09028	0.08333	0.05329	0	0.3472	0.03532	0	0.09028	0.147	0	0
0	133	13.83	0.409	0.007436	0.2383	0.7617	0.7665	0.2819	0.005639	0.3138	0.6862	0.6427	0.1415	0.2714	0.108	0.3445	0.2421	0.4664	0.1945	0.5795	0.8595	0.7356	0.8922	0.665	0.2087	0.08333	0	0.1145	0.08333	0.08333	0.05507	0	0.3264	0.03534	0	0.1042	0.1471	0	0.006944
0	134	14.04	0.3765	0.006846	0.2184	0.7816	0.7837	0.2863	0.005725	0.3195	0.6805	0.6314	0.1244	0.2598	0.114	0.2959	0.2196	0.4431	0.2016	0.5037	0.877	0.7425	0.8852	0.7094	0.207	0.09028	0	0.1148	0.07639	0.09028	0.05521	0.01389	0.3125	0.03522	0	0.1042	0.1468	0	0.006944
0	135	14.64	0.3651	0.006637	0.2146	0.7854	0.7946	0.2891	0.005783	0.3487	0.6513	0.6319	0.1034	0.2774	0.122	0.2781	0.1735	0.4741	0.2134	0.4654	0.9029	0.7328	0.882	0.7355	0.2083	0.1042	0	0.1146	0.09028	0.09722	0.05526	0.006944	0.3542	0.03508	0	0.1181	0.146	0	0.006944
0	136	13.64	0.3549	0.006453	0.2136	0.7864	0.7998	0.2848	0.005696	0.3114	0.6886	0.6443	0.1409	0.2383	0.106	0.2955	0.221	0.4092	0.181	0.4849	0.8755	0.769	0.8975	0.7269	0.2085	0.06944	0	0.1145	0.08333	0.09722	0.0532	0.006944	0.3611	0.03557	0	0.125	0.1446	0	0.006944
0	137	13.57	0.4025	0.007317	0.2386	0.7614	0.7669	0.2756	0.005511	0.3072	0.6928	0.6451	0.1294	0.3111	0.128	0.3189	0.2037	0.5421	0.2259	0.525	0.8739	0.6958	0.8751	0.6884	0.2095	0.06944	0	0.1145	0.08333	0.09722	0.054	0.006944	0.3472	0.0355	0	0.1181	0.1474	0	0.006944
0	138	13.09	0.3514	0.006388	0.2083	0.7917	0.8004	0.2703	0.005406	0.3105	0.6895	0.649	0.1311	0.2458	0.126	0.2602	0.2201	0.4157	0.2181	0.4317	0.8722	0.767	0.8803	0.7494	0.2087	0.0625	0	0.1145	0.08333	0.07639	0.05467	0	0.3403	0.0354	0	0.09722	0.1467	0	0.01389
0	139	13.41	0.3726	0.006775	0.2242	0.7758	0.7905	0.2674	0.005348	0.3087	0.6913	0.6473	0.1009	0.2885	0.146	0.2665	0.1665	0.4807	0.2451	0.4399	0.9101	0.7263	0.8623	0.7526	0.2072	0.07639	0	0.1147	0.09028	0.0625	0.05597	0.006944	0.3194	0.03536	0	0.1181	0.1463	0	0.006944
0	140	13.41	0.3871	0.007038	0.2257	0.7743	0.7798	0.2807	0.005614	0.3068	0.6932	0.6411	0.1009	0.2637	0.118	0.3053	0.163	0.4586	0.2124	0.5109	0.9018	0.7425	0.8803	0.7079	0.2087	0.1111	0	0.1146	0.07639	0.09028	0.05426	0.01389	0.3542	0.03561	0	0.1597	0.1469	0	0.006944
0	141	13.23	0.391	0.007109	0.2334	0.7666	0.7724	0.2669	0.005338	0.3133	0.6867	0.6477	0.1269	0.2704	0.122	0.3149	0.2162	0.4502	0.2054	0.5262	0.8745	0.7377	0.8836	0.6896	0.208	0.09722	0	0.1147	0.07639	0.06944	0.05476	0.006944	0.3194	0.0361	0	0.1181	0.1463	0	0.006944
0	142	13.36	0.351	0.006382	0.2053	0.7947	0.8013	0.2653	0.005306	0.3188	0.6812	0.651	0.1048	0.2511	0.108	0.2766	0.1738	0.434	0.1915	0.4644	0.8983	0.7573	0.8949	0.7329	0.2086	0.06944	0	0.1149	0.07639	0.08333	0.05504	0.006944	0.3403	0.03569	0	0.1597	0.1463	0	0
0	143	13.06	0.3523	0.006406	0.2111	0.7889	0.7972	0.2722	0.005445	0.3158	0.6842	0.6524	0.1218	0.239	0.11	0.2854	0.1872	0.4118	0.1828	0.4774	0.8886	0.7658	0.8969	0.7224	0.2077	0.08333	0	0.1148	0.06944	0.09028	0.05355	0	0.3403	0.03604	0	0.1458	0.1466	0	0.006944
0	144	13.14	0.357	0.00649	0.2127	0.7873	0.7961	0.2814	0.005629	0.3247	0.6753	0.6363	0.1218	0.2505	0.124	0.2718	0.1905	0.4334	0.2141	0.4486	0.8873	0.7561	0.8817	0.7387	0.21	0.09028	0	0.1151	0.08333	0.06944	0.05417	0.006944	0.3056	0.03606	0	0.1389	0.1464	0	0.006944
0	145	13.19	0.3998	0.00727	0.2358	0.7642	0.7683	0.2801	0.005603	0.3135	0.6865	0.6391	0.1564	0.269	0.138	0.3003	0.2509	0.4724	0.244	0.4963	0.8502	0.7312	0.8609	0.7094	0.2091	0.05556	0	0.1147	0.07639	0.0625	0.05414	0.006944	0.3472	0.03598	0	0.125	0.1461	0	0.006944
0	146	13.28	0.3574	0.006498	0.2123	0.7877	0.789	0.2518	0.005035	0.2969	0.7031	0.6631	0.1136	0.264	0.114	0.2828	0.1798	0.4558	0.1962	0.4706	0.8913	0.7334	0.884	0.7224	0.2071	0.1042	0	0.1147	0.07639	0.06944	0.05359	0.006944	0.3403	0.03567	0	0.125	0.1465	0	0.006944
0	147	13.28	0.3539	0.006434	0.2113	0.7887	0.7979	0.2674	0.005348	0.3017	0.6983	0.6553	0.1367	0.2368	0.12	0.2734	0.2221	0.4031	0.2068	0.4503	0.874	0.769	0.8844	0.7396	0.208	0.09722	0	0.1149	0.0625	0.05556	0.05471	0.01389	0.3194	0.036	0	0.1389	0.146	0	0.006944
0	148	13.41	0.3497	0.006358	0.1992	0.8008	0.8062	0.2648	0.005295	0.3131	0.6869	0.6556	0.1255	0.2366	0.094	0.2835	0.2114	0.4257	0.1704	0.4906	0.8838	0.763	0.9063	0.7271	0.2086	0.09028	0	0.1151	0.07639	0.0625	0.05448	0.01389	0.3125	0.03607	0	0.1389	0.1466	0	0.006944
0	149	13.56	0.3122	0.005676	0.1917	0.8083	0.8161	0.2719	0.005438	0.3169	0.6831	0.6477	0.1015	0.2476	0.1	0.2595	0.1597	0.4096	0.1807	0.4	0.9044	0.7605	0.8996	0.7568	0.2084	0.09028	0	0.1152	0.06944	0.06944	0.05364	0.006944	0.3819	0.0361	0	0.1597	0.1465	0	0.006944
0	150	14.69	0.321	0.005836	0.192	0.808	0.8188	0.2631	0.005262	0.3055	0.6945	0.6534	0.1164	0.2185	0.098	0.262	0.1933	0.3665	0.1678	0.4331	0.8902	0.7938	0.9075	0.7528	0.2072	0.0625	0	0.116	0.06944	0.07639	0.05373	0	0.3542	0.03591	0	0.1597	0.1452	0	0.006944
0	151	12.64	0.3129	0.00569	0.1861	0.8139	0.8212	0.2709	0.005418	0.3157	0.6843	0.6493	0.0828	0.2578	0.106	0.241	0.1324	0.4412	0.1867	0.3945	0.9209	0.7518	0.8937	0.7741	0.209	0.06944	0	0.1163	0.06944	0.06944	0.05355	0.01389	0.3403	0.03602	0	0.1458	0.1455	0	0.006944
0	152	13	0.4123	0.007496	0.237	0.763	0.7682	0.2983	0.005965	0.3251	0.6749	0.6274	0.09669	0.2884	0.12	0.3265	0.1659	0.5033	0.2171	0.5571	0.9074	0.7166	0.8799	0.6843	0.2093	0.0625	0	0.1167	0.0625	0.07639	0.05426	0.006944	0.2986	0.03591	0	0.1389	0.1464	0	0
0	153	12.73	0.366	0.006655	0.2172	0.7828	0.791	0.2627	0.005253	0.2993	0.7007	0.6568	0.1094	0.284	0.126	0.2781	0.1811	0.4824	0.2143	0.4662	0.8962	0.7249	0.8792	0.7317	0.2072	0.0625	0	0.1169	0.06944	0.04861	0.05547	0.006944	0.3056	0.03605	0	0.1736	0.146	0	0.006944
0	154	12.99	0.429	0.0078	0.2472	0.7528	0.7541	0.2736	0.005473	0.3088	0.6912	0.6493	0.1168	0.2911	0.136	0.3249	0.1962	0.5099	0.2368	0.563	0.8875	0.7078	0.8659	0.6754	0.2081	0.09028	0	0.1172	0.07639	0.06944	0.05619	0.006944	0.3542	0.03605	0	0.1458	0.1471	0	0.01389
0	155	13.29	0.4095	0.007445	0.234	0.766	0.7734	0.2878	0.005755	0.3263	0.6737	0.6347	0.1332	0.286	0.122	0.3165	0.2334	0.5004	0.2192	0.5468	0.8728	0.721	0.8771	0.6995	0.2077	0.08333	0	0.1179	0.0625	0.0625	0.05311	0.006944	0.3125	0.0363	0	0.1528	0.1457	0	0.006944
0	156	12.77	0.3096	0.005629	0.1806	0.8194	0.8251	0.2632	0.005265	0.3038	0.6962	0.6557	0.1091	0.2462	0.094	0.2449	0.1769	0.4394	0.1685	0.4106	0.8973	0.7563	0.9064	0.7659	0.2088	0.05556	0	0.1181	0.07639	0.06944	0.05395	0.01389	0.3611	0.03614	0	0.1736	0.146	0	0.006944
0	157	12.95	0.3727	0.006777	0.2169	0.7831	0.7897	0.2613	0.005225	0.2968	0.7032	0.654	0.108	0.2837	0.122	0.2824	0.1831	0.4903	0.217	0.4761	0.899	0.7209	0.8786	0.7301	0.2071	0.0625	0	0.1184	0.07639	0.0625	0.0551	0	0.3056	0.03631	0	0.1389	0.147	0	0.006944
0	158	12.69	0.4015	0.0073	0.2307	0.7693	0.7744	0.2648	0.005296	0.3037	0.6963	0.6524	0.1079	0.3057	0.128	0.3033	0.1791	0.5413	0.2295	0.5193	0.8943	0.7012	0.8709	0.7084	0.2091	0.0625	0	0.1187	0.05556	0.07639	0.05419	0.006944	0.3681	0.03605	0	0.1528	0.1463	0	0.006944
0	159	12.9	0.3837	0.006977	0.2225	0.7775	0.7838	0.251	0.00502	0.2907	0.7093	0.6598	0.1388	0.2586	0.122	0.2941	0.2284	0.4573	0.208	0.5103	0.8707	0.7431	0.8803	0.7158	0.2078	0.07639	0	0.1183	0.0625	0.04861	0.05401	0.006944	0.3542	0.03613	0	0.1736	0.1465	0	0.006944
0	160	12.75	0.3412	0.006203	0.201	0.799	0.8058	0.2901	0.005801	0.3143	0.6857	0.6423	0.1046	0.2716	0.102	0.2762	0.1749	0.4644	0.1795	0.4606	0.8998	0.7365	0.9	0.735	0.207	0.09028	0	0.1187	0.06944	0.05556	0.05421	0	0.3333	0.03633	0	0.1389	0.1475	0	0.006944
0	161	12.8	0.3799	0.006907	0.2228	0.7772	0.7856	0.2726	0.005452	0.3247	0.6753	0.6451	0.1082	0.2906	0.124	0.2923	0.1789	0.5013	0.2171	0.4912	0.8971	0.719	0.8813	0.7178	0.208	0.1111	0	0.1188	0.06944	0.0625	0.05355	0.006944	0.3681	0.03614	0	0.1528	0.1461	0	0
0	162	12.83	0.4209	0.007653	0.2371	0.7629	0.7642	0.2868	0.005735	0.3191	0.6809	0.6394	0.1094	0.29	0.124	0.3206	0.191	0.5174	0.2234	0.5651	0.8931	0.7101	0.8757	0.6824	0.2087	0.07639	0	0.1181	0.07639	0.05556	0.05479	0.01389	0.3333	0.03612	0	0.1806	0.1458	0	0
0	163	12.94	0.42	0.007637	0.2431	0.7569	0.7588	0.282	0.005641	0.3199	0.6801	0.645	0.1198	0.2969	0.142	0.3096	0.2025	0.5169	0.2548	0.5231	0.8836	0.7033	0.8605	0.691	0.2078	0.0625	0	0.119	0.0625	0.07639	0.05399	0.006944	0.3611	0.03627	0	0.1528	0.1465	0	0.006944
0	164	12.63	0.3641	0.006621	0.2134	0.7866	0.7953	0.2904	0.005808	0.3184	0.6816	0.6306	0.1096	0.2635	0.132	0.2628	0.1787	0.4573	0.2305	0.4417	0.899	0.7434	0.8704	0.7517	0.2081	0.0625	0	0.1188	0.07639	0.04861	0.05583	0	0.3542	0.03604	0	0.1319	0.1471	0	0.006944
0	165	12.68	0.2828	0.005142	0.1701	0.8299	0.8394	0.2829	0.005659	0.3176	0.6824	0.637	0.1033	0.216	0.066	0.2603	0.1558	0.3811	0.116	0.4249	0.9114	0.7837	0.9362	0.7561	0.2074	0.07639	0	0.1194	0.0625	0.0625	0.05509	0.006944	0.3333	0.03602	0	0.1319	0.1458	0	0.006944
0	166	12.65	0.3282	0.005966	0.1897	0.8103	0.8165	0.2697	0.005395	0.3203	0.6797	0.6486	0.0835	0.2716	0.096	0.2601	0.143	0.4715	0.1704	0.4444	0.9226	0.7331	0.905	0.751	0.2074	0.08333	0	0.1189	0.06944	0.03472	0.05628	0	0.3194	0.03652	0	0.125	0.1465	0	0
0	167	12.96	0.3642	0.006622	0.2164	0.7836	0.7964	0.2775	0.005549	0.314	0.686	0.6472	0.1268	0.2336	0.114	0.2911	0.2104	0.3951	0.1939	0.4876	0.8836	0.7783	0.8915	0.7276	0.2064	0.09028	0	0.1191	0.06944	0.04861	0.05438	0	0.3472	0.03628	0	0.1736	0.1466	0	0.006944
0	168	14.54	0.3597	0.00654	0.2124	0.7876	0.7983	0.2551	0.005103	0.2941	0.7059	0.6594	0.1233	0.2539	0.11	0.289	0.2078	0.4311	0.1967	0.4761	0.8799	0.7618	0.89	0.7325	0.2067	0.09028	0	0.1196	0.0625	0.05556	0.0539	0.01389	0.3333	0.03629	0	0.1111	0.147	0	0
0	169	13.47	0.346	0.006291	0.2048	0.7952	0.8076	0.2878	0.005755	0.3266	0.6734	0.6383	0.1236	0.2399	0.118	0.2634	0.1967	0.4174	0.2048	0.4381	0.8912	0.7673	0.8858	0.7568	0.208	0.08333	0	0.1204	0.07639	0.04167	0.05403	0.006944	0.3333	0.03672	0	0.1736	0.1474	0	0.006944
0	170	13	0.363	0.0066	0.2155	0.7845	0.7935	0.2904	0.005809	0.3252	0.6748	0.6329	0.1185	0.2563	0.108	0.2965	0.1798	0.4491	0.1887	0.4908	0.8922	0.7494	0.8966	0.7159	0.2074	0.05556	0	0.1202	0.06944	0.04167	0.05495	0.006944	0.3333	0.03643	0	0.1389	0.1474	0	0.006944
0	171	13.06	0.3794	0.006897	0.2222	0.7778	0.7848	0.2517	0.005034	0.2904	0.7096	0.6652	0.09934	0.2984	0.112	0.3061	0.1579	0.5214	0.1975	0.5145	0.908	0.7067	0.8912	0.704	0.2079	0.1042	0	0.121	0.06944	0.04167	0.05403	0.006944	0.3681	0.03664	0	0.1042	0.1477	0	0.006944
0	172	12.83	0.3374	0.006134	0.195	0.805	0.8124	0.2817	0.005635	0.3207	0.6793	0.6389	0.1202	0.2308	0.112	0.2506	0.1984	0.4097	0.1956	0.4314	0.8917	0.7701	0.8925	0.7586	0.2077	0.08333	0	0.1212	0.06944	0.05556	0.05516	0	0.3472	0.03673	0	0.1875	0.1478	0	0.006944
0	173	13.2	0.3801	0.006911	0.2207	0.7793	0.7872	0.2802	0.005604	0.3214	0.6786	0.6406	0.1171	0.2682	0.106	0.3104	0.19	0.4727	0.1902	0.525	0.894	0.735	0.8921	0.7079	0.2074	0.09722	0	0.1207	0.06944	0.04167	0.05565	0.006944	0.3472	0.03641	0	0.1111	0.1471	0	0.006944
0	174	13.18	0.3483	0.006332	0.202	0.798	0.8034	0.2606	0.005212	0.2982	0.7018	0.6598	0.108	0.2704	0.096	0.2857	0.1903	0.4609	0.1724	0.4838	0.8948	0.737	0.9057	0.7231	0.2077	0.06944	0	0.1211	0.06944	0.03472	0.05507	0.006944	0.3403	0.03658	0	0.125	0.1467	0	0.006944
0	175	12.89	0.3143	0.005714	0.1861	0.8139	0.8211	0.2788	0.005577	0.3045	0.6955	0.6478	0.09698	0.2394	0.098	0.2513	0.1587	0.41	0.1762	0.4108	0.9087	0.7677	0.9016	0.7639	0.2077	0.08333	0	0.1217	0.06944	0.04167	0.0549	0.006944	0.3611	0.03653	0	0.1042	0.1468	0	0.006944
0	176	12.8	0.4068	0.007396	0.2302	0.7698	0.7719	0.2977	0.005954	0.3363	0.6637	0.6315	0.1454	0.2634	0.144	0.281	0.2537	0.4687	0.257	0.4934	0.8572	0.7378	0.8571	0.7219	0.2074	0.08333	0	0.1212	0.06944	0.02778	0.05514	0.006944	0.3681	0.03665	0	0.1389	0.1473	0	0.006944
0	177	12.74	0.2871	0.00522	0.1681	0.8319	0.839	0.2742	0.005483	0.3311	0.6689	0.651	0.1116	0.1903	0.09	0.2242	0.1881	0.3275	0.1575	0.3779	0.8985	0.812	0.9138	0.7853	0.2081	0.1042	0	0.1211	0.05556	0.04167	0.05493	0.006944	0.3542	0.03696	0	0.1667	0.1468	0	0
0	178	13.41	0.3589	0.006525	0.2141	0.7859	0.795	0.2828	0.005656	0.3221	0.6779	0.6345	0.1278	0.2522	0.116	0.2843	0.2109	0.4261	0.1965	0.4738	0.8809	0.7554	0.8894	0.7273	0.2092	0.06944	0	0.1209	0.05556	0.03472	0.05525	0.01389	0.3194	0.03663	0	0.1667	0.1481	0	0.006944
0	179	13.8	0.3954	0.007189	0.2312	0.7688	0.7756	0.2974	0.005948	0.3281	0.6719	0.6298	0.08791	0.3265	0.138	0.2904	0.1462	0.5629	0.2471	0.4828	0.9158	0.6818	0.861	0.7244	0.2081	0.08333	0	0.1216	0.06944	0.04167	0.05555	0	0.3542	0.03655	0	0.1528	0.1465	0	0.006944
0	180	13.59	0.338	0.006145	0.1942	0.8058	0.8134	0.2566	0.005131	0.3107	0.6893	0.6589	0.1132	0.2399	0.09	0.2764	0.1957	0.4189	0.1569	0.4804	0.8942	0.7662	0.9134	0.7346	0.2092	0.06944	0	0.1214	0.0625	0.04167	0.05474	0.006944	0.3194	0.03709	0	0.1806	0.1482	0	0.006944
0	181	13.77	0.3515	0.006392	0.2033	0.7967	0.8029	0.2777	0.005554	0.3177	0.6823	0.6409	0.1255	0.2506	0.11	0.2695	0.2146	0.4366	0.1943	0.4611	0.8801	0.7547	0.8885	0.7448	0.2069	0.04861	0	0.1215	0.05556	0.02083	0.05585	0	0.2986	0.03695	0	0.125	0.1477	0	0.006944
0	182	13.52	0.3605	0.006555	0.207	0.793	0.7979	0.2692	0.005384	0.3099	0.6901	0.6549	0.1014	0.2847	0.088	0.3048	0.1805	0.491	0.1607	0.5214	0.8994	0.7241	0.9102	0.7074	0.208	0.1111	0	0.1215	0.06944	0.02778	0.05455	0	0.3472	0.03697	0	0.1597	0.1465	0	0
0	183	13.31	0.3789	0.006888	0.2206	0.7794	0.7928	0.2732	0.005464	0.3085	0.6915	0.651	0.1163	0.2692	0.134	0.2739	0.1917	0.4698	0.2373	0.4615	0.8932	0.7448	0.8697	0.7483	0.2075	0.07639	0	0.1212	0.07639	0.03472	0.05571	0.01389	0.3542	0.03685	0	0.1458	0.1479	0	0.006944
0	184	13.33	0.328	0.005964	0.1899	0.8101	0.8177	0.2697	0.005393	0.2989	0.7011	0.6579	0.1188	0.2338	0.086	0.2744	0.2021	0.408	0.1513	0.4705	0.8905	0.7696	0.9158	0.7387	0.2091	0.1042	0	0.1212	0.04167	0.02778	0.05392	0.006944	0.375	0.03775	0	0.1319	0.1488	0	0.006944
0	185	13.64	0.4146	0.007538	0.2409	0.7591	0.7679	0.2711	0.005423	0.3024	0.6976	0.6566	0.1126	0.31	0.142	0.3053	0.1789	0.5479	0.2453	0.5245	0.8954	0.6974	0.8648	0.7037	0.2073	0.08333	0	0.1214	0.04167	0.02778	0.05522	0	0.3472	0.03705	0	0.1736	0.1469	0	0.006944
0	186	13.4	0.3477	0.006321	0.199	0.801	0.8028	0.2605	0.00521	0.2987	0.7013	0.6599	0.09317	0.2749	0.11	0.2614	0.1575	0.4865	0.193	0.4556	0.9107	0.7239	0.8933	0.738	0.2084	0.07639	0	0.1216	0.05556	0.03472	0.05449	0.006944	0.3542	0.03684	0	0.1667	0.1466	0	0
0	187	13.54	0.3108	0.005651	0.1814	0.8186	0.8265	0.2966	0.005931	0.33	0.67	0.6322	0.1178	0.2122	0.096	0.2437	0.2018	0.3637	0.164	0.4182	0.8885	0.7957	0.9096	0.7652	0.2089	0.1181	0	0.1214	0.05556	0.04861	0.05512	0.006944	0.3194	0.03746	0	0.1458	0.1488	0	0.006944
0	188	13.13	0.3475	0.006318	0.201	0.799	0.8026	0.2804	0.005608	0.3199	0.6801	0.6428	0.1188	0.2629	0.098	0.2813	0.1889	0.4777	0.1777	0.4757	0.888	0.7353	0.9003	0.7281	0.208	0.1042	0	0.1214	0.04861	0.02778	0.0565	0.01389	0.3056	0.03691	0	0.1597	0.1477	0	0.006944
0	189	13.65	0.3458	0.006288	0.2028	0.7972	0.8028	0.2843	0.005685	0.324	0.676	0.6368	0.09412	0.2586	0.11	0.2699	0.1553	0.4458	0.1869	0.4613	0.9079	0.749	0.8944	0.7357	0.2093	0.1111	0	0.1214	0.04861	0.02083	0.05551	0.01389	0.3472	0.03721	0	0.1597	0.148	0	0
0	190	13.15	0.3851	0.007002	0.2222	0.7778	0.7865	0.286	0.00572	0.3139	0.6861	0.6347	0.1166	0.278	0.13	0.2832	0.1956	0.4883	0.2348	0.4786	0.894	0.727	0.8691	0.7357	0.2067	0.08333	0	0.1214	0.04167	0.02083	0.05492	0.006944	0.3472	0.03735	0	0.1528	0.1476	0	0.006944
0	191	13.07	0.3573	0.006496	0.2038	0.7962	0.8032	0.2846	0.005691	0.3213	0.6787	0.6396	0.144	0.2298	0.09	0.2974	0.2487	0.4078	0.1556	0.5243	0.8656	0.7718	0.9144	0.711	0.2063	0.09028	0	0.1214	0.04167	0.03472	0.05409	0.006944	0.3681	0.0374	0	0.1528	0.1491	0	0.006944
0	192	12.82	0.3713	0.00675	0.2159	0.7841	0.7926	0.2892	0.005784	0.3195	0.6805	0.6367	0.1221	0.2554	0.104	0.3036	0.205	0.4436	0.1864	0.5123	0.8855	0.7521	0.8966	0.7128	0.208	0.09028	0	0.1215	0.04861	0.03472	0.05563	0.006944	0.3542	0.0373	0	0.1667	0.1488	0	0.006944
0	193	13.53	0.4022	0.007313	0.2336	0.7664	0.7729	0.2717	0.005433	0.3038	0.6962	0.6543	0.1081	0.3058	0.12	0.3189	0.1798	0.5328	0.206	0.5499	0.9006	0.697	0.8809	0.693	0.2085	0.04861	0	0.1214	0.03472	0.02083	0.05525	0.006944	0.3472	0.03703	0	0.1597	0.1472	0	0
0	194	12.9	0.3407	0.006195	0.1972	0.8028	0.8094	0.2606	0.005213	0.2896	0.7104	0.6577	0.1182	0.2474	0.1	0.2711	0.1951	0.4392	0.1768	0.4632	0.8919	0.7529	0.9006	0.7415	0.2078	0.09722	0	0.1214	0.03472	0.02083	0.05517	0.006944	0.3125	0.03772	0	0.1597	0.147	0	0.006944
0	195	12.59	0.332	0.006037	0.1917	0.8083	0.8108	0.2812	0.005624	0.3057	0.6943	0.6485	0.09639	0.2633	0.094	0.2672	0.1607	0.464	0.1667	0.4579	0.9069	0.7375	0.905	0.739	0.207	0.1042	0	0.1214	0.03472	0.01389	0.05421	0.006944	0.3542	0.03736	0	0.1528	0.1481	0	0.006944
0	196	12.74	0.3218	0.005852	0.1888	0.8112	0.8222	0.2436	0.004871	0.2767	0.7233	0.6719	0.09787	0.2458	0.102	0.2519	0.1646	0.4214	0.1744	0.4286	0.9076	0.7688	0.901	0.7666	0.2066	0.06944	0	0.1216	0.03472	0.01389	0.05499	0.01389	0.3264	0.03771	0	0.1528	0.1461	0	0.006944
0	197	13.81	0.3111	0.005657	0.1831	0.8169	0.8208	0.299	0.00598	0.315	0.685	0.6429	0.09031	0.2374	0.098	0.2449	0.1463	0.411	0.1679	0.4145	0.9108	0.7683	0.9066	0.757	0.2073	0.06944	0	0.1214	0.03472	0.01389	0.05493	0.006944	0.3681	0.03807	0	0.1667	0.1476	0	0
0	198	13.45	0.3292	0.005986	0.1919	0.8081	0.8152	0.3096	0.006191	0.3341	0.6659	0.6262	0.09831	0.2183	0.112	0.2449	0.1692	0.3741	0.1983	0.4122	0.9084	0.7877	0.8892	0.768	0.2073	0.06944	0	0.1211	0.04167	0.006944	0.05482	0	0.3403	0.03757	0	0.1806	0.1474	0	0.006944
0	199	13.31	0.4226	0.007684	0.2453	0.7547	0.7629	0.2802	0.005605	0.3053	0.6947	0.6498	0.1382	0.2909	0.138	0.3197	0.2249	0.5135	0.2457	0.5409	0.8703	0.7153	0.863	0.6956	0.2074	0.09028	0	0.1219	0.03472	0.02778	0.0546	0.006944	0.3403	0.03732	0	0.1806	0.1485	0	0.006944
0	200	13.5	0.3457	0.006285	0.201	0.799	0.8051	0.2605	0.005211	0.2958	0.7042	0.6562	0.1205	0.2366	0.098	0.2803	0.2106	0.4037	0.1752	0.4736	0.884	0.7697	0.9038	0.7297	0.2068	0.04167	0	0.1215	0.02778	0.01389	0.05622	0	0.3125	0.03751	0	0.1597	0.1476	0	0.006944
0	201	13.16	0.4188	0.007614	0.2326	0.7674	0.7686	0.2637	0.005275	0.3053	0.6947	0.653	0.135	0.2753	0.112	0.3274	0.2396	0.499	0.2008	0.5905	0.8659	0.7258	0.8876	0.6756	0.2061	0.1111	0	0.1217	0.02778	0.02083	0.0564	0.01389	0.3125	0.0388	0	0.1528	0.1458	0	0.006944
0	202	12.88	0.3921	0.00713	0.2176	0.7824	0.7856	0.2463	0.004927	0.2816	0.7184	0.6698	0.1204	0.2694	0.112	0.2962	0.2173	0.485	0.2063	0.5282	0.8837	0.7322	0.886	0.7129	0.2088	0.09028	0	0.1216	0.03472	0.01389	0.05533	0.01389	0.3542	0.03856	0	0.1319	0.1454	0.006944	0
0	203	13.42	0.3478	0.006323	0.1985	0.8015	0.8101	0.2903	0.005805	0.3266	0.6734	0.6331	0.1172	0.2325	0.108	0.2634	0.2079	0.4049	0.193	0.4568	0.8907	0.7749	0.8916	0.7545	0.2084	0.1111	0	0.1216	0.05556	0.01389	0.05592	0	0.3472	0.03837	0	0.1667	0.1449	0	0.006944
0	204	13.24	0.3097	0.005631	0.1825	0.8175	0.8267	0.2565	0.00513	0.2846	0.7154	0.664	0.1008	0.2466	0.086	0.2596	0.1656	0.426	0.1508	0.4344	0.9057	0.7639	0.9153	0.7574	0.2077	0.04861	0	0.1213	0.02778	0.006944	0.05499	0.006944	0.3264	0.03887	0	0.125	0.1463	0	0.006944
0	205	12.95	0.3213	0.005841	0.1838	0.8162	0.8206	0.2534	0.005067	0.2756	0.7244	0.6716	0.09272	0.2362	0.09	0.2571	0.1636	0.4114	0.1625	0.4428	0.9082	0.7707	0.9112	0.7502	0.2073	0.08333	0	0.1213	0.02778	0.01389	0.05523	0.006944	0.3472	0.03942	0	0.1667	0.1441	0	0
0	206	13.25	0.3732	0.006785	0.2141	0.7859	0.7921	0.2677	0.005353	0.2852	0.7148	0.6627	0.09557	0.2774	0.114	0.2868	0.1666	0.4835	0.2058	0.4908	0.906	0.7317	0.8869	0.7245	0.2071	0.07639	0	0.1215	0.02778	0	0.05583	0	0.3056	0.03872	0	0.1181	0.1454	0	0
